index , Longitude, Latitude,hour,DBSCAN,HAC,K-Means,Satellite Number
30269,4.954460018,-0.021643051,4,1,2,2,38652
30270,346.4810547,0.069153344,4,0,1,0,37806
30271,33.59769074,13.76421124,22,2,2,2,20776
30272,345.5152292,-5.237957468,7,0,1,0,15678
30273,320.5238163,2.351301562,4,0,1,0,2218
30274,28.6915521,-0.647661516,6,1,2,2,23651
30275,19.49382658,3.262350809,5,1,2,2,23764
30276,345.9918633,0.010095099,22,0,1,0,40895
30277,352.9812206,0.625322248,1,0,1,0,26470
30278,25.97047117,-0.031557238,7,1,2,2,41029
30279,319.7527941,5.234726564,1,0,1,0,33512
30280,320.581289,-5.061551887,20,0,1,0,25585
30281,299.0807138,-0.058487423,20,0,1,0,39616
30282,322.9480848,7.033713953,4,0,1,0,25585
30283,20.93010917,12.83601457,23,2,2,2,22724
30284,19.25030684,6.847175653,0,1,2,2,23949
30285,340.0734678,10.29568066,21,0,1,0,18443
30286,319.9811693,12.80268782,23,0,1,0,19397
30287,338.4789962,9.259312188,18,0,1,0,11256
30288,19.56895289,4.868730227,4,1,2,2,23949
30289,355.9682419,0.009163778,1,0,1,0,32794
30290,328.526745,0.002511057,19,0,1,0,33153
30291,343.971858,4.241269783,23,0,1,0,40374
30292,320.2595699,6.549043568,3,0,1,0,23765
30293,326.5167222,9.695612275,21,0,1,0,19913
30294,295.9441423,14.49697039,1,0,1,0,14005
30295,338.0597731,-0.086888601,19,0,1,0,3289
30296,340.2444566,-8.206763512,7,0,1,0,11353
30297,294.919836,11.22207857,6,0,1,0,14659
30298,312.0583967,-2.970316271,20,0,1,0,23816
30299,7.055173281,0.0393575,20,2,2,2,39163
30300,304.4812382,0.042008957,2,0,1,0,40874
30301,351.034463,2.34086395,23,0,1,0,23305
30302,358.7443031,10.42828406,20,0,1,0,11676
30303,346.5116765,-0.077070897,18,0,1,0,37806
30304,28.15451004,-0.033816188,23,2,2,2,38778
30305,353.9175894,5.7677974,3,0,1,0,23305
30306,313.7018997,4.058946294,19,0,1,0,2866
30307,356.3615083,0.621442586,3,0,1,0,26761
30308,9.035019795,-0.029721436,21,2,2,2,41310
30309,297.2254875,0.346035179,1,0,1,0,2221
30310,24.81095439,0.839061757,3,1,2,2,39215
30311,322.8765284,13.99156982,2,0,1,0,19400
30312,300.2259359,8.627625153,19,0,1,0,40485
30313,22.22197816,5.709764327,5,1,2,2,25869
30314,9.054608798,0.043573248,19,2,2,2,37258
30315,301.0334525,-5.510369666,18,0,1,0,14951
30316,299.7656457,3.208517808,3,0,1,0,24819
30317,330.5940146,15.12418492,0,0,1,0,13954
30318,352.7053022,-3.74958165,4,0,1,0,3623
30319,298.2874619,-2.008787868,23,0,1,0,32375
30320,322.0510308,-7.55752513,19,0,1,0,25021
30321,302.4607375,-1.427595915,22,0,1,0,23168
30322,314.3493299,-1.053527116,21,0,1,0,22314
30323,9.049513,0.043989911,20,2,2,2,37258
30324,4.209679447,-9.535025283,5,1,2,2,12351
30325,26.0547416,-19.03661627,0,1,2,2,38099
30326,334.2818676,-4.036126512,5,0,1,0,12471
30327,354.8677075,1.994945787,6,0,1,0,22245
30328,308.1779532,-0.44134584,0,0,1,0,41840
30329,331.9682811,-4.034627211,20,0,1,0,26736
30330,295.9147152,13.08218504,0,0,1,0,5709
30331,292.1923747,-3.141479136,23,0,1,0,23536
30332,309.911188,0.00512367,19,0,1,0,26608
30333,290.8101318,2.09216399,21,0,1,0,14659
30334,12.69294618,10.11298023,23,2,2,2,21149
30335,21.21315127,3.5612321,18,2,2,2,22921
30336,298.1783051,-2.83592682,20,0,1,0,13010
30337,14.29304492,7.151461218,6,1,2,2,25869
30338,19.61345549,8.942557525,23,2,2,2,20837
30339,4.483888939,12.98380954,1,1,2,2,15391
30340,321.2773743,11.96965952,4,0,1,0,18718
30341,5.908375183,0.392084044,0,1,2,2,27714
30342,330.0408994,-4.039662415,3,0,1,0,40426
30343,20.50999815,-3.404796524,5,1,2,2,39120
30344,297.512482,6.384428623,6,0,1,0,13092
30345,36.90503303,-4.144902934,3,1,2,2,17125
30346,19.50758705,-1.281655233,18,2,2,2,23949
30347,355.0078386,2.776889383,7,0,1,0,28491
30348,331.7932772,6.477800474,21,0,1,0,16649
30349,304.5742228,0.247583701,5,0,1,0,33511
30350,328.4774701,0.002611979,6,0,1,0,33153
30351,303.4370962,2.444551764,19,0,1,0,2969
30352,311.4164635,-2.403809986,8,0,1,0,14307
30353,20.17720899,11.88055208,22,2,2,2,22921
30354,35.87506966,0.048445533,1,1,2,2,36101
30355,350.2672983,4.480196503,6,0,1,0,26480
30356,301.9299905,-0.020457733,19,0,1,0,36397
30357,4.71453517,-0.542701752,19,2,2,2,27714
30358,342.1425112,0.059625473,4,0,1,0,33055
30359,298.2203812,-0.000411946,2,0,1,0,25004
30360,11.71476594,10.8367975,1,1,2,2,16597
30361,355.4938964,8.02423901,4,0,1,0,21653
30362,1.376254991,11.80586594,0,1,2,2,20315
30363,317.5634252,-0.839162143,22,0,1,0,2221
30364,25.05590728,-0.058893169,6,1,2,2,32294
30365,301.9373979,-0.010925297,21,0,1,0,36397
30366,333.446511,11.22429388,3,0,1,0,26736
30367,19.76027604,3.490325764,3,1,2,2,37345
30368,9.844866281,0.025237201,23,2,2,2,40258
30369,314.075839,13.79309107,3,0,1,0,22314
30370,10.86152732,11.69223938,20,2,2,2,13900
30371,330.1248076,14.44789817,0,0,1,0,15946
30372,329.9863104,0.017130664,2,0,1,0,37264
30373,20.50646073,-3.300670994,5,1,2,2,39120
30374,352.994455,1.970793627,7,0,1,0,27775
30375,293.0027471,-0.023759774,0,0,1,0,25954
30376,320.2467409,5.534914326,21,0,1,0,19397
30377,25.46241867,-15.03923245,7,1,2,2,17969
30378,296.0346758,14.06752395,1,0,1,0,19347
30379,32.12390194,3.095517023,2,1,2,2,20696
30380,302.633073,1.88273245,6,0,1,0,10000
30381,339.959036,1.56429608,6,0,1,0,27414
30382,337.3039001,2.205396751,2,0,1,0,25001
30383,338.4268448,-2.210528289,7,0,1,0,19017
30384,343.9013508,-5.116036651,18,0,1,0,23330
30385,337.3252204,-1.433196314,20,0,1,0,23967
30386,5.317019992,0.762854396,6,1,2,2,27714
30387,11.76903743,0.074564644,1,1,2,2,34810
30388,306.1834768,-0.378688302,2,0,1,0,40346
30389,307.6157574,12.95371224,0,0,1,0,12855
30390,293.1904867,10.57444989,22,0,1,0,10000
30391,25.95878748,-0.0369075,6,1,2,2,41029
30392,329.3137128,12.23110034,0,0,1,0,6278
30393,297.8247426,-4.130081287,22,0,1,0,24819
30394,6.651596158,6.756812019,5,1,2,2,24834
30395,339.6461907,-4.939941281,18,0,1,0,25492
30396,348.2799187,-1.239653202,22,0,1,0,27389
30397,309.7209426,20.03318147,22,0,1,0,41582
30398,353.0850371,8.083567878,1,0,1,0,7466
30399,333.6139149,11.38052797,4,0,1,0,26736
30400,359.2195095,-0.023319827,4,0,1,0,32487
30401,21.03079662,1.470915935,6,1,2,2,25515
30402,335.5145808,0.032307413,1,0,1,0,27438
30403,292.2968286,-0.421193543,7,0,1,0,23716
30404,29.0172298,0.020338908,19,2,2,2,28542
30405,19.16159797,0.015699505,1,1,2,2,31306
30406,18.41918804,18.8310312,2,1,2,2,32708
30407,315.5178064,5.87927605,6,0,1,0,23461
30408,0.194719653,0.93620964,5,1,2,2,15993
30409,20.62693932,1.341385613,0,1,2,2,39120
30410,352.0908351,10.18811478,0,0,1,0,23731
30411,299.0323494,0.006646686,18,0,1,0,39078
30412,15.92627171,0.041035526,3,1,2,2,37836
30413,0.725267284,9.335987793,20,2,2,2,20953
30414,305.9923797,2.261844712,7,0,1,0,25153
30415,35.10699793,4.018745668,2,1,2,2,13651
30416,327.7443679,10.07868487,22,0,1,0,21702
30417,298.9518149,-0.005403671,5,0,1,0,39078
30418,355.9714656,0.014894906,0,0,1,0,32794
30419,332.5189151,0.032564759,0,0,1,0,27683
30420,19.15256623,0.00159813,2,1,2,2,31306
30421,301.7118178,5.289604559,2,0,1,0,22087
30422,29.00992346,0.02020804,20,2,2,2,28542
30423,330.2663121,12.21218939,1,0,1,0,13624
30424,0.765916719,12.24704049,1,1,2,2,26460
30425,327.6128106,1.753878996,2,0,1,0,24652
30426,334.9624677,-1.679278287,19,0,1,0,22966
30427,30.49689738,0.066058097,19,2,2,2,36745
30428,329.9066936,8.067496415,4,0,1,0,23781
30429,331.1500372,3.828475732,23,0,1,0,26736
30430,16.70322233,15.03290661,23,2,2,2,32708
30431,2.859434716,0.017524141,5,1,2,2,36831
30432,341.4869564,0.348390966,19,0,1,0,21047
30433,343.1735492,5.839868738,6,0,1,0,20193
30434,326.8224191,0.889424289,0,0,1,0,25491
30435,31.00146078,-0.004646554,5,1,2,2,38741
30436,21.53210627,1.98172413,5,1,2,2,23522
30437,16.9967355,13.301573,21,2,2,2,9047
30438,351.3219899,0.577372372,22,0,1,0,23305
30439,6.707602621,-6.141578499,4,1,2,2,8808
30440,346.3412757,1.541278441,5,0,1,0,15678
30441,16.32562855,4.327108668,5,1,2,2,26694
30442,13.02623849,0.082866311,22,2,2,2,29270
30443,354.1979719,-0.458826275,20,0,1,0,27775
30444,6.300613665,5.860370716,22,2,2,2,24768
30445,6.948574959,0.053820711,2,1,2,2,28187
30446,0.939367837,11.97390076,2,1,2,2,26460
30447,343.1966948,1.653140386,4,0,1,0,11256
30448,322.2474063,2.144296603,21,0,1,0,24820
30449,20.44083918,12.37530606,19,2,2,2,14421
30450,10.69572936,2.371892487,3,1,2,2,15626
30451,298.141325,-8.958925018,20,0,1,0,20777
30452,343.1339183,13.11630639,1,0,1,0,20193
30453,322.5871595,11.99660331,1,0,1,0,15693
30454,0.917524252,5.539015913,5,1,2,2,26460
30455,18.44244146,-3.161120966,5,1,2,2,21132
30456,10.57354032,14.29537962,0,1,2,2,22272
30457,17.02117533,10.66968945,2,1,2,2,22205
30458,35.41427753,-4.687877721,6,1,2,2,38697
30459,318.9168932,4.869178327,21,0,1,0,39504
30460,313.5948531,-5.980519892,19,0,1,0,32479
30461,6.256139051,4.0238556,5,1,2,2,25639
30462,14.68494065,9.514565068,3,1,2,2,24897
30463,357.0612298,0.048684193,2,0,1,0,40424
30464,337.1488001,12.03273228,20,0,1,0,7648
30465,348.011999,0.024554484,5,0,1,0,36108
30466,327.8134027,-1.89525279,6,0,1,0,13954
30467,7.052747291,9.13155424,4,1,2,2,24834
30468,322.7859198,-2.216296629,6,0,1,0,17939
30469,353.5233425,3.25916692,7,0,1,0,23305
30470,20.52272392,-3.498925575,3,1,2,2,38691
30471,347.8444864,4.258743627,7,0,1,0,27389
30472,317.0297454,0.016319344,19,0,1,0,32253
30473,316.9841009,-0.008725334,6,0,1,0,32253
30474,306.7659128,11.44370169,22,0,1,0,7250
30475,25.95322733,0.033242356,23,2,2,2,36592
30476,355.4700901,0.118797328,7,0,1,0,26578
30477,1.983833133,0.236849159,7,1,2,2,23715
30478,320.2307333,5.685001696,21,0,1,0,19397
30479,14.21014372,3.147721099,0,1,2,2,25010
30480,343.7187519,-1.451960038,21,0,1,0,38977
30481,349.4416807,-10.4524426,7,0,1,0,14193
30482,20.99505406,2.988938264,2,1,2,2,25515
30483,301.0053931,-1.785074052,21,0,1,0,2220
30484,332.1485672,-3.799159264,3,0,1,0,40426
30485,33.06313436,0.043870963,21,2,2,2,33750
30486,321.1409481,13.63011761,0,0,1,0,19397
30487,292.3828711,-0.479332135,3,0,1,0,36868
30488,343.6879679,10.35165366,1,0,1,0,11353
30489,296.0470862,14.16130947,2,0,1,0,19347
30490,312.758348,7.177030868,6,0,1,0,23331
30491,317.403826,5.372853955,22,0,1,0,2866
30492,22.27172607,0.840884206,22,2,2,2,39614
30493,12.93858684,0.022545764,5,1,2,2,29270
30494,298.8883155,4.422544617,7,0,1,0,25626
30495,28.16615421,-0.014774113,21,2,2,2,38778
30496,9.397406322,3.15722926,18,2,2,2,22272
30497,355.966977,0.006650562,2,0,1,0,32794
30498,6.644704578,-8.776268936,5,1,2,2,8808
30499,19.47316519,-0.76018819,18,2,2,2,23949
30500,351.3413479,10.85353956,3,0,1,0,26480
30501,290.0364213,-0.030089445,2,0,1,0,32768
30502,305.1860364,12.34417244,2,0,1,0,8697
30503,328.8109072,2.631402065,5,0,1,0,13954
30504,13.00966427,-0.038256292,18,2,2,2,33459
30505,12.96154803,0.079782964,2,1,2,2,29270
30506,335.8518888,-0.563203139,19,0,1,0,22115
30507,327.0889971,12.16411935,22,0,1,0,3623
30508,298.3838505,0.024105366,0,0,1,0,36792
30509,329.8432536,2.158308389,18,0,1,0,15946
30510,6.885161971,13.53708974,20,2,2,2,16597
30511,300.0173396,1.174695172,1,0,1,0,24819
30512,20.00304732,0.065239118,20,2,2,2,37810
30513,0.352109613,6.44589168,21,2,2,2,38696
30514,355.0159535,1.838684206,7,0,1,0,28491
30515,35.93033824,0.077483632,19,2,2,2,36101
30516,298.3747825,-0.013789699,19,0,1,0,36792
30517,19.43674442,0.218042559,7,1,2,2,23949
30518,21.59586371,-3.382855686,2,1,2,2,20837
30519,25.99321915,0.087388549,0,1,2,2,33154
30520,348.0109212,-0.006194466,19,0,1,0,36108
30521,17.84636253,-12.21147061,8,1,2,2,21132
30522,28.97043566,-0.002567658,2,1,2,2,28542
30523,327.5327609,9.822359257,3,0,1,0,19913
30524,316.9970413,0.00276555,4,0,1,0,32253
30525,338.154868,-1.792659923,4,0,1,0,7324
30526,20.5324615,-3.742008541,6,1,2,2,39120
30527,327.3479253,-13.32373264,5,0,1,0,38099
30528,25.07977692,0.072079415,0,1,2,2,32294
30529,299.3331168,7.10800212,19,0,1,0,40484
30530,2.615207939,6.951319229,4,1,2,2,15391
30531,9.847693277,0.015205005,3,1,2,2,40258
30532,324.1069009,3.580067094,5,0,1,0,15693
30533,333.5536678,14.75547593,1,0,1,0,16649
30534,292.3998712,0.445266973,20,0,1,0,36868
30535,357.0624203,0.006048011,20,0,1,0,40424
30536,28.96776102,-0.008259769,3,1,2,2,28542
30537,31.50184513,0.055524945,22,2,2,2,39617
30538,17.77650371,13.01199383,18,2,2,2,20837
30539,296.3912816,15.29971724,3,0,1,0,19347
30540,319.5034733,0.041922892,2,0,1,0,39172
30541,2.80791354,11.74228757,18,2,2,2,12351
30542,20.66410802,11.95973529,19,2,2,2,11581
30543,295.0219303,0.001162275,2,0,1,0,32293
30544,339.066982,7.42085708,18,0,1,0,7324
30545,351.1680803,0.512702605,18,0,1,0,15237
30546,5.938325335,0.343149315,0,1,2,2,27714
30547,343.6859615,-0.458451119,22,0,1,0,38977
30548,23.47658451,0.046877966,20,2,2,2,36581
30549,307.5700611,10.31997041,5,0,1,0,19073
30550,298.3543098,0.028121215,6,0,1,0,36792
30551,343.9057588,0.415743878,2,0,1,0,41122
30552,9.920218214,0.015655281,4,1,2,2,34710
30553,20.1890566,11.96843551,23,2,2,2,22921
30554,341.6474897,-9.199376602,7,0,1,0,14394
30555,301.8514129,-3.838951928,21,0,1,0,28463
30556,4.994548031,0.029173741,19,2,2,2,38652
30557,33.05880602,-0.040189489,6,1,2,2,33750
30558,28.2800315,-3.587730073,7,1,2,2,23651
30559,355.5167272,8.735986251,4,0,1,0,21653
30560,31.49814814,-0.047080461,7,1,2,2,39617
30561,313.7951805,-9.628095201,19,0,1,0,27444
30562,33.03641414,-0.021585306,3,1,2,2,33750
30563,321.5441158,-1.833916623,20,0,1,0,28629
30564,347.838487,4.552591856,3,0,1,0,27389
30565,355.9748456,0.296574443,8,0,1,0,28132
30566,347.0526626,8.497453301,3,0,1,0,15678
30567,344.8875421,14.51462128,2,0,1,0,18715
30568,294.3941091,-0.328557882,19,0,1,0,5709
30569,321.170926,-2.700905162,2,0,1,0,30798
30570,22.50042014,-5.815468594,7,1,2,2,38691
30571,325.5286236,0.014092655,21,0,1,0,27403
30572,298.8113486,0.031055356,3,0,1,0,27852
30573,28.48229269,0.074765712,21,2,2,2,39285
30574,323.4928398,10.47805998,20,0,1,0,17939
30575,322.0918296,10.18227636,22,0,1,0,19400
30576,326.876631,13.0487755,0,0,1,0,21759
30577,10.62700885,-0.07838906,4,1,2,2,38730
30578,325.702809,5.77889338,0,0,1,0,26695
30579,298.3785782,-0.001253769,21,0,1,0,36792
30580,319.2944125,10.22077647,22,0,1,0,18578
30581,353.1818509,8.738785971,2,0,1,0,27775
30582,298.3437371,13.56144079,5,0,1,0,19548
30583,325.5246256,-0.001339798,18,0,1,0,27403
30584,307.4635924,0.007975547,22,0,1,0,39168
30585,21.44241736,-5.626992824,5,1,2,2,38691
30586,342.7465809,7.766081546,22,0,1,0,23653
30587,321.605786,1.776936668,7,0,1,0,19397
30588,6.245357954,9.283130075,2,1,2,2,25639
30589,294.8070601,0.066821015,4,0,1,0,41382
30590,25.97549642,-0.02873458,7,1,2,2,41029
30591,347.7631139,2.810968065,5,0,1,0,19777
30592,327.3953904,-2.565534049,6,0,1,0,6278
30593,14.3611084,-13.41491834,6,1,2,2,11623
30594,30.40903599,7.211537706,2,1,2,2,18952
30595,338.0061397,0.040677855,1,0,1,0,38087
30596,25.65303918,-1.008271949,1,1,2,2,7547
30597,335.4840991,0.045878994,5,0,1,0,27438
30598,19.34064512,1.251611709,0,1,2,2,26494
30599,14.91615654,6.363024986,2,1,2,2,33598
30600,359.0153984,0.018494873,6,0,1,0,28358
30601,29.27063775,3.179640203,4,1,2,2,23651
30602,316.503916,-0.270757712,5,0,1,0,33512
30603,348.3236541,4.237986346,6,0,1,0,26352
30604,338.4763093,1.946011926,23,0,1,0,25492
30605,31.111662,-3.176944357,3,1,2,2,17083
30606,337.4705633,9.750145945,5,0,1,0,22115
30607,354.7639177,0.039997782,2,0,1,0,29273
30608,11.8283351,-0.074946634,19,2,2,2,34810
30609,344.4022055,2.233401291,4,0,1,0,24307
30610,341.9972422,0.025922604,1,0,1,0,26824
30611,335.6804804,7.009657801,4,0,1,0,23313
30612,317.0327044,0.022952309,21,0,1,0,32253
30613,0.848234651,10.32577932,3,1,2,2,26381
30614,302.8156889,13.34750419,3,0,1,0,14951
30615,353.5762148,-0.676075818,19,0,1,0,26761
30616,296.6851719,0.018045792,1,0,1,0,2221
30617,36.60721504,5.567672041,2,1,2,2,20041
30618,14.49057259,2.705094796,5,1,2,2,26243
30619,25.95725946,0.020627229,4,1,2,2,36592
30620,297.0154242,0.036442093,2,0,1,0,37602
30621,354.8513275,-0.018043228,19,0,1,0,29273
30622,7.648700187,13.4643557,0,1,2,2,24834
30623,17.47199621,2.991450019,4,1,2,2,25311
30624,356.22748,12.93892717,23,0,1,0,7815
30625,338.8096968,7.396709457,4,0,1,0,12994
30626,338.8709589,1.51891455,2,0,1,0,37344
30627,344.0011604,4.12033945,23,0,1,0,40374
30628,353.8035612,6.063737063,23,0,1,0,27775
30629,325.4611574,0.004776191,5,0,1,0,27403
30630,6.756314021,-10.50645239,6,1,2,2,8808
30631,21.5433092,-0.009491432,5,1,2,2,38992
30632,322.4709065,-0.008403716,20,0,1,0,34111
30633,340.4497558,-3.673442641,7,0,1,0,18443
30634,330.4210922,2.721178547,2,0,1,0,22871
30635,311.888768,0.713147629,4,0,1,0,40346
30636,348.0123678,0.01869374,6,0,1,0,36108
30637,305.6940761,13.39504002,1,0,1,0,19073
30638,0.961549663,11.55306773,0,1,2,2,20410
30639,328.5121919,0.01613516,22,0,1,0,33153
30640,0.597891396,2.007236821,1,1,2,2,2653
30641,25.82887011,3.233824126,23,2,2,2,7547
30642,359.2376208,-0.000510843,1,0,1,0,32487
30643,12.99059762,0.094803641,0,1,2,2,29270
30644,356.610013,6.551714238,2,0,1,0,26578
30645,310.0023033,0.027422929,1,0,1,0,41308
30646,298.4760785,-0.000528222,23,0,1,0,39008
30647,10.35980641,13.99160175,19,2,2,2,10516
30648,329.4958454,13.75652359,23,0,1,0,13624
30649,346.0268084,-3.560920063,19,0,1,0,26352
30650,36.95891668,0.038348487,0,1,2,2,40614
30651,346.5180062,-0.043504331,21,0,1,0,37806
30652,22.44824781,5.016105399,4,1,2,2,22724
30653,355.7899163,-0.972562962,20,0,1,0,25358
30654,19.2160109,0.08273807,0,1,2,2,37775
30655,25.97381129,0.011847101,1,1,2,2,29526
30656,15.52836472,0.773985177,5,1,2,2,24897
30657,353.0198843,0.054228518,23,0,1,0,26470
30658,15.58791066,5.968043102,0,1,2,2,33598
30659,12.964154,0.082459624,2,1,2,2,29270
30660,307.3661294,1.860286735,18,0,1,0,33511
30661,304.5016213,2.013467558,8,0,1,0,2221
30662,318.6001212,5.071137437,23,0,1,0,2866
30663,11.4889441,-1.172348462,3,1,2,2,24700
30664,294.3533692,-3.317736483,18,0,1,0,25152
30665,353.7834153,7.777204049,0,0,1,0,28491
30666,16.89648813,-18.28233569,1,1,2,2,38099
30667,355.0215593,15.82622991,21,0,1,0,15626
30668,306.0742685,-2.181111726,18,0,1,0,25153
30669,295.8231969,1.885457146,6,0,1,0,5709
30670,314.9539113,-11.40538214,18,0,1,0,22314
30671,21.9819505,13.10731914,23,2,2,2,17083
30672,309.9179234,-0.005197327,3,0,1,0,26608
30673,353.0575309,-0.635776761,21,0,1,0,26470
30674,294.0996067,1.682424306,4,0,1,0,25152
30675,33.41301342,5.476027781,3,1,2,2,23581
30676,22.25981172,1.52457722,1,1,2,2,20837
30677,24.2766195,-10.43872008,7,1,2,2,23615
30678,18.33540692,3.159546055,2,1,2,2,25311
30679,9.017960817,-0.007501469,22,2,2,2,41310
30680,19.34510431,1.02823975,23,2,2,2,26494
30681,1.272389286,13.45986448,1,1,2,2,15993
30682,321.5465801,4.102051612,21,0,1,0,21759
30683,316.9868685,-0.006087123,5,0,1,0,32253
30684,343.9295234,4.270362456,21,0,1,0,40374
30685,351.2606976,16.75460402,20,0,1,0,11256
30686,349.6616968,0.965827053,0,0,1,0,32373
30687,344.8545412,12.41472948,3,0,1,0,23330
30688,336.4034278,10.25111686,20,0,1,0,15484
30689,25.52212253,-13.33077031,6,1,2,2,17969
30690,14.6830538,9.53598836,3,1,2,2,24897
30691,334.6695315,11.03778764,4,0,1,0,16649
30692,344.5329324,-0.183090916,23,0,1,0,24307
30693,298.4835277,-6.605209551,19,0,1,0,32375
30694,355.3191907,12.72170576,20,0,1,0,7815
30695,300.7803262,9.06830909,22,0,1,0,8697
30696,312.9094003,-1.697088334,23,0,1,0,23461
30697,355.6038699,3.494503681,0,0,1,0,25358
30698,13.01440264,0.09098127,23,2,2,2,29270
30699,298.6847207,-0.009714745,23,0,1,0,41592
30700,27.93339558,-12.86646347,7,1,2,2,21533
30701,343.7579256,14.01619419,2,0,1,0,23653
30702,301.9351419,-0.014489169,20,0,1,0,36397
30703,309.9172529,-0.004513692,2,0,1,0,26608
30704,13.1710707,0.037703132,23,2,2,2,36582
30705,1.222415498,-2.832677558,6,1,2,2,20953
30706,352.6253037,0.026688661,5,0,1,0,37816
30707,353.7719426,12.00274895,1,0,1,0,18570
30708,303.1289905,-9.756834973,19,0,1,0,23168
30709,20.90913997,-2.214222636,6,1,2,2,23522
30710,302.2220534,-7.808427415,6,0,1,0,40426
30711,323.5833877,-1.642167022,22,0,1,0,25491
30712,29.34101075,1.327321165,6,1,2,2,40355
30713,35.88734862,-3.374547252,4,1,2,2,38697
30714,322.8184171,-5.276777431,18,0,1,0,39494
30715,9.321192517,3.789931945,18,2,2,2,22272
30716,356.2235788,-2.011821259,3,0,1,0,40732
30717,295.0043436,0.023461687,4,0,1,0,32293
30718,297.8333812,-4.223425899,21,0,1,0,24819
30719,325.4878434,0.021171481,2,0,1,0,27403
30720,345.3180468,11.70302066,21,0,1,0,15678
30721,319.0645065,14.57187665,1,0,1,0,18578
30722,352.1707216,12.28144996,20,0,1,0,14193
30723,352.1353047,10.86719727,0,0,1,0,23731
30724,20.28056826,9.870264991,21,2,2,2,22724
30725,332.9961363,-1.657082831,18,0,1,0,20266
30726,330.4294502,2.406604791,2,0,1,0,22871
30727,19.95597172,0.0712773,1,1,2,2,37810
30728,28.97028398,-0.002812412,2,1,2,2,28542
30729,20.56526529,11.94888891,18,2,2,2,11581
30730,21.06416662,2.960831453,0,1,2,2,11581
30731,339.9827437,0.578202894,1,0,1,0,27414
30732,318.420432,13.21176393,0,0,1,0,15159
30733,6.700054812,-2.428981137,3,1,2,2,2717
30734,28.18561748,-0.044245644,7,1,2,2,40364
30735,303.8640009,5.160871291,7,0,1,0,28463
30736,340.9831535,8.850830616,20,0,1,0,19777
30737,317.0235925,0.021292077,0,0,1,0,32253
30738,33.09738158,0.083535937,20,2,2,2,26719
30739,12.94911553,0.033198982,0,1,2,2,28946
30740,301.7773905,4.505097201,23,0,1,0,23168
30741,356.251154,-0.207920641,22,0,1,0,40732
30742,353.983284,-2.035776021,3,0,1,0,3623
30743,330.4304566,3.828446718,5,0,1,0,22871
30744,33.03520554,-0.079374417,7,1,2,2,26719
30745,11.72933031,0.118479749,3,1,2,2,34810
30746,348.9998759,-0.000540445,20,0,1,0,33595
30747,30.46547728,0.065091548,23,2,2,2,36745
30748,313.699104,-4.365143319,20,0,1,0,32479
30749,31.10533487,-4.335013064,7,1,2,2,26895
30750,297.0596077,-1.082707451,22,0,1,0,20777
30751,355.8235425,-1.754755707,20,0,1,0,25358
30752,329.2899892,12.66017283,22,0,1,0,15946
30753,345.8785094,4.262963064,19,0,1,0,18384
30754,329.3239173,2.738723159,18,0,1,0,13624
30755,299.584143,4.686175536,5,0,1,0,24819
30756,32.49502476,-4.022242929,1,1,2,2,41384
30757,326.5387173,0.036654695,7,0,1,0,37237
30758,26.96644894,6.837142536,3,1,2,2,28466
30759,7.113451013,14.85829963,21,2,2,2,16597
30760,344.1793334,5.906968629,6,0,1,0,23653
30761,357.0681601,-0.011746492,18,0,1,0,40424
30762,306.8529218,7.943538819,21,0,1,0,7250
30763,10.63288709,-0.075334971,6,1,2,2,38730
30764,301.8582083,12.07993,2,0,1,0,23168
30765,323.9440426,10.29365931,21,0,1,0,11568
30766,3.029564616,12.97739813,19,2,2,2,12351
30767,19.19791058,0.058587804,3,1,2,2,37775
30768,352.643431,-0.02513932,7,0,1,0,37816
30769,20.43667405,12.23943458,19,2,2,2,14421
30770,28.21434101,0.03822241,23,2,2,2,40364
30771,20.59267527,-1.761264021,1,1,2,2,11581
30772,25.9340709,-0.018510732,0,1,2,2,41029
30773,298.6544873,0.032553054,6,0,1,0,41592
30774,299.0278978,0.00384906,21,0,1,0,39078
30775,318.2825639,8.537230313,0,0,1,0,25021
30776,312.8952003,-2.683521517,22,0,1,0,23331
30777,344.0202045,4.205869567,6,0,1,0,23653
30778,316.2509316,7.708399617,6,0,1,0,19020
30779,357.0401442,2.107503419,2,0,1,0,3623
30780,25.77832231,1.520619143,21,2,2,2,37345
30781,21.05262624,13.44202523,21,2,2,2,18952
30782,353.9720272,5.656256519,2,0,1,0,23305
30783,332.5306392,0.02588986,22,0,1,0,27683
30784,333.7578508,10.26801571,5,0,1,0,26736
30785,292.4047949,0.414490248,20,0,1,0,36868
30786,299.0056068,7.100171082,6,0,1,0,15144
30787,328.4086173,2.845792191,20,0,1,0,21702
30788,348.2415282,2.353054316,18,0,1,0,18570
30789,320.5490834,9.238994553,5,0,1,0,18578
30790,31.51393696,0.051423909,20,2,2,2,39617
30791,322.5222887,0.033599239,23,0,1,0,28526
30792,302.5270502,-0.947271252,23,0,1,0,2220
30793,320.5090219,7.439194201,5,0,1,0,18578
30794,26.2477851,1.380657908,3,1,2,2,14077
30795,297.0258063,0.013706776,23,0,1,0,37602
30796,30.88547434,-0.650228772,19,2,2,2,27948
30797,32.01715299,7.417851908,20,2,2,2,20523
30798,329.5392237,-4.127106678,7,0,1,0,15946
30799,326.8252644,-2.031344206,7,0,1,0,19913
30800,340.7995339,14.66107186,23,0,1,0,18443
